"","transectId","originTagNum","end5mTagNum","plantID","x","y","height_Fall23","height_CurrentYear","width_CurrentYear","repro_CurrentYear","numRep_CurrentYear","notes_CurrentYear","Date","Recorded.by"
"1119",37,1005,1015,876,0.37,2.36,1,4,3.5,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1120",37,1005,1015,872,0.34,2.41,1,4,5,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1121",37,1005,1015,913,0.8,2.46,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1122",37,1005,1015,921,0.91,2.52,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1123",37,1005,1015,904,0.71,2.56,2,5,5,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1124",37,1005,1015,855,0.24,2.59,1,3,4,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1125",37,1005,1015,877,0.37,2.59,9,4,7,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1126",37,1005,1015,886,0.47,2.63,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1127",37,1005,1015,891,0.51,2.7,1,3,3.5,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1128",37,1005,1015,924,0.93,2.7,2,4,5,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1129",37,1005,1015,830,0.08,2.71,1,3,2,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1130",37,1005,1015,866,0.3,2.73,2,2,4.5,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1131",37,1005,1015,907,0.75,2.73,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1132",37,1005,1015,847,0.22,2.74,2,2,2.5,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1133",37,1005,1015,923,0.92,2.79,1,4.5,6.5,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1134",37,1005,1015,865,0.29,2.84,1,4,5,0,NA,"","20240625","Michael Bone, Stanton Schell"
"1135",37,1005,1015,905,0.72,2.87,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1136",37,1005,1015,878,0.39,2.89,5,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1137",37,1005,1015,926,0.94,2.91,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1138",37,1005,1015,917,0.88,2.97,9,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1139",37,1005,1015,859,0.26,3.02,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1140",37,1005,1015,902,0.7,3.06,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1141",37,1005,1015,828,0.05,3.09,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1142",37,1005,1015,835,0.12,3.12,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1143",37,1005,1015,908,0.75,3.13,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1144",37,1005,1015,848,0.22,3.19,4,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1145",37,1005,1015,900,0.67,3.19,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1146",37,1005,1015,871,0.33,3.25,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1147",37,1005,1015,897,0.62,3.25,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1148",37,1005,1015,839,0.13,3.26,11,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1149",37,1005,1015,851,0.23,3.28,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1150",37,1005,1015,922,0.91,3.32,4,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1151",37,1005,1015,911,0.78,3.38,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1152",37,1005,1015,896,0.57,3.39,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1153",37,1005,1015,887,0.47,3.46,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1154",37,1005,1015,843,0.19,3.5,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1155",37,1005,1015,849,0.22,3.76,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1156",37,1005,1015,916,0.85,3.78,2,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1157",37,1005,1015,888,0.49,3.82,2,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1158",37,1005,1015,915,0.82,3.83,3,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1159",37,1005,1015,857,0.25,3.85,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1160",37,1005,1015,893,0.55,3.88,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1161",37,1005,1015,842,0.18,3.9,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1162",37,1005,1015,860,0.27,3.92,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1163",37,1005,1015,899,0.65,3.94,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1164",37,1005,1015,883,0.42,4.04,2,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1165",37,1005,1015,892,0.52,4.04,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1166",37,1005,1015,912,0.78,4.1,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1167",37,1005,1015,831,0.09,4.12,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1168",37,1005,1015,827,0.04,4.34,2,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1169",37,1005,1015,894,0.55,4.47,6,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1170",37,1005,1015,856,0.24,4.49,3,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1171",37,1005,1015,836,0.12,4.6,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1172",37,1005,1015,909,0.76,4.6,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1173",37,1005,1015,826,0.01,4.81,1,NA,NA,NA,NA,"","20240625","Michael Bone, Stanton Schell"
"1174",13,1003,1430,199,0.77,0.18,6,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1175",13,1003,1430,1351,0.22,0.46,NA,2.5,2.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1176",13,1003,1430,1352,0.64,0.77,NA,7.8,8.5,1,11,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1177",13,1003,1430,1353,0.67,1.49,NA,7.5,6.5,1,7,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1178",13,1003,1430,1354,0.83,1.75,NA,6,9.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1179",13,1003,1430,202,0.95,1.9,9,6.5,8.9,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1180",13,1003,1430,198,0.61,2.25,8,8,7.5,1,8,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1181",13,1003,1430,201,0.91,3.6,3,4.2,8.1,1,2,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1182",13,1003,1430,1355,0.48,4.15,NA,3.2,3,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1183",13,1003,1430,1356,0.71,4.3,NA,1.5,4,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1184",13,1003,1430,1288,0.04,4.32,NA,4.5,6.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1185",13,1003,1430,1357,0.9,4.36,NA,4.5,8.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1186",13,1003,1430,197,0.23,4.5,6,6.5,9,1,7,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1187",13,1003,1430,200,0.82,4.6,5,5,4.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1188",13,1003,1430,196,0.12,4.8,5,7,6.5,1,5,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1189",13,1003,1430,1358,0.62,4.8,NA,9,11,0,7,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1190",14,1446,1052,203,0.25,0.25,4.5,4,4.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1191",14,1446,1052,208,0.75,0.75,0,NA,NA,NA,NA,"dead","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1192",14,1446,1052,207,0.3,1.3,2,0.25,1.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1193",14,1446,1052,1293,0.75,1.75,NA,4.5,5.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1194",14,1446,1052,204,0.25,2.25,3,NA,NA,NA,NA,"dead","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1195",14,1446,1052,209,0.75,2.55,5,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1196",14,1446,1052,205,0.25,2.75,0,NA,NA,NA,NA,"dead","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1197",14,1446,1052,210,0.75,2.75,0,NA,NA,NA,NA,"dead","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1198",14,1446,1052,211,0.75,3.75,5,5,1.3,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1199",14,1446,1052,206,0.25,4.25,0,NA,NA,NA,NA,"dead","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1200",14,1446,1052,1359,0.75,4.5,NA,NA,NA,NA,NA,"seems to be transplant here","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1201",14,1446,1052,212,0.75,4.75,10,NA,NA,NA,NA,"dead","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1202",15,1099,1061,213,0.03,1.2,3,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1203",15,1099,1061,214,0.06,1.57,6,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1204",15,1099,1061,215,0.06,2.37,1,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1205",15,1099,1061,216,0.09,0.2,5,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1206",15,1099,1061,217,0.15,1.45,2,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1207",15,1099,1061,218,0.16,0.55,3,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1208",15,1099,1061,219,0.18,4.85,3,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1209",15,1099,1061,220,0.22,2.2,2,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1210",15,1099,1061,221,0.23,3.85,8,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1211",15,1099,1061,222,0.24,2.05,3,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1212",15,1099,1061,223,0.26,2.16,8,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1213",15,1099,1061,224,0.29,0.18,8,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1214",15,1099,1061,225,0.29,1.62,9,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1215",15,1099,1061,226,0.31,2.33,3,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1216",15,1099,1061,227,0.31,4.45,2,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1217",15,1099,1061,228,0.33,2.35,2,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1218",15,1099,1061,229,0.34,0.66,6,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1219",15,1099,1061,230,0.35,2.14,6,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1220",15,1099,1061,231,0.42,3.56,7,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1221",15,1099,1061,232,0.46,4.29,7,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1222",15,1099,1061,233,0.47,3.68,6,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1223",15,1099,1061,234,0.48,1.26,7,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1224",15,1099,1061,235,0.49,0.24,9,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1225",15,1099,1061,236,0.55,2.95,8,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1226",15,1099,1061,237,0.55,3.3,8,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1227",15,1099,1061,238,0.59,3.15,6,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1228",15,1099,1061,239,0.67,0.18,9,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1229",15,1099,1061,240,0.67,1.66,7,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1230",15,1099,1061,241,0.67,4.6,2,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1231",15,1099,1061,242,0.67,4.75,3,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1232",15,1099,1061,243,0.75,0.81,9,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1233",15,1099,1061,244,0.78,0.99,9,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1234",15,1099,1061,245,0.79,4.15,4,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1235",15,1099,1061,246,0.79,4.4,1,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1236",15,1099,1061,247,0.8,1.95,7,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1237",15,1099,1061,248,0.82,4.45,2,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1238",15,1099,1061,249,0.82,4.58,2,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1239",15,1099,1061,250,0.85,2.75,6,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1240",15,1099,1061,251,0.9,0.96,11,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1241",15,1099,1061,252,0.94,3.35,10,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1242",15,1099,1061,253,0.94,3.95,2,NA,NA,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1243",15,1031,1061,1360,98,0.04,NA,4,8,1,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1244",15,1031,1061,1361,0.06,0.03,NA,4.4,5.9,1,5,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1245",15,1031,1061,1362,0.29,0.1,NA,2.2,3.3,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1246",15,1031,1061,1363,0.33,0.13,NA,3.3,3.6,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1247",15,1031,1061,1047,0.21,0.18,NA,7,12,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1248",15,1031,1061,1364,0.08,0.19,NA,2.3,1.9,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1249",15,1031,1061,1365,0.075,0.23,NA,1.1,1,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1250",15,1031,1061,1048,0.26,0.25,NA,10,9.7,1,11,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1251",15,1031,1061,1049,0.045,0.29,NA,3.5,7.4,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1252",15,1031,1061,1050,0.49,0.31,NA,4,10,1,8,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1253",15,1031,1061,1366,0.93,0.31,NA,3,3,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1254",15,1031,1061,1051,0.1,0.43,NA,5.6,4.5,1,1,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1255",15,1031,1061,1052,0.18,0.62,NA,4.3,2.9,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1256",15,1031,1061,1367,0.87,0.71,NA,3,7,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1257",15,1031,1061,1053,0.54,0.74,NA,8,10,1,33,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1258",15,1031,1061,1054,0.87,0.77,NA,8,9,1,21,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1259",15,1031,1061,1368,0.74,0.83,NA,2.5,2.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1260",15,1031,1061,1369,0.16,0.85,NA,5.1,8,1,15,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1261",15,1031,1061,1057,0.71,0.89,NA,4,8,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1262",15,1031,1061,1370,0.2,0.93,NA,1.6,2.1,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1263",15,1031,1061,1371,0.18,1,NA,3.5,3,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1264",15,1031,1061,1059,0.28,1.03,NA,6.6,9.5,1,20,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1265",15,1031,1061,1058,0.39,1.03,NA,4,5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1266",15,1031,1061,1372,0.04,1.14,NA,2,3.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1267",15,1031,1061,1373,0.1,1.18,NA,3,4.8,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1268",15,1031,1061,1060,0.75,1.18,NA,3,2,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1269",15,1031,1061,1061,0.26,1.25,NA,7.9,9,1,9,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1270",15,1031,1061,1062,0.68,1.26,NA,6,8,1,5,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1271",15,1031,1061,1374,0.31,1.29,NA,2.5,4.2,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1272",15,1031,1061,1063,0.17,1.3,NA,2.4,5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1273",15,1031,1061,1375,0.65,1.36,NA,2,1.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1274",15,1031,1061,1376,0.52,1.37,NA,7,8,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1275",15,1031,1061,1064,0.33,1.5,NA,6.7,9.6,1,6,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1276",15,1031,1061,1065,0.86,1.5,NA,5,5.5,1,8,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1277",15,1031,1061,1068,0.37,1.73,NA,9,11,1,31,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1278",15,1031,1061,1067,0.085,1.73,NA,1.9,7.4,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1279",15,1031,1061,1069,0.09,1.95,NA,3.9,9.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1280",15,1031,1061,1377,0.095,1.92,NA,2,2,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1281",15,1031,1061,1070,0.12,1.93,NA,1,1.7,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1282",15,1031,1061,1071,0.22,1.97,NA,3,6,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1283",15,1031,1061,1073,0.42,2.1,NA,6,9,1,21,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1284",15,1031,1061,1075,0.12,2.13,NA,5,7.5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1285",15,1031,1061,1074,0.62,2.14,NA,2,4,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1286",15,1031,1061,1076,0.2,2.15,NA,4.2,8,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1287",15,1031,1061,1077,0.085,2.18,NA,3,6.8,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1288",15,1031,1061,1079,0.135,2.23,NA,4,6,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1289",15,1031,1061,1080,0.22,2.25,NA,5,5,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1290",15,1031,1061,1081,0.2,2.28,NA,4,6,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1291",15,1031,1061,1378,0.52,2.25,NA,2,3,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1292",15,1031,1061,1379,0.67,2.28,NA,5,7,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1293",15,1031,1061,1380,0.97,2.25,NA,1,2,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1294",15,1031,1061,1084,0.36,2.41,NA,3.1,4.6,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1295",15,1031,1061,1381,0.34,2.56,NA,4,4,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1296",15,1031,1061,1382,0.77,2.56,NA,1,1,NA,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1297",15,1031,1061,1383,0.76,2.64,NA,6,8,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1298",15,1031,1061,1087,0.6,2.66,NA,7,7,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1299",15,1031,1061,1088,0.89,2.65,NA,4,7,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1300",15,1031,1061,1384,0.91,2.75,NA,5,8,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1301",15,1031,1061,1385,4.5,2.85,NA,2.8,4.4,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1302",15,1031,1061,1090,0.18,2.85,NA,4.6,8.9,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1303",15,1031,1061,1386,0.57,2.9,NA,5,16,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1304",15,1031,1061,1387,0.83,2.93,NA,3,4,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1305",15,1031,1061,1388,0.93,3,NA,2,2,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1306",15,1031,1061,1389,0.38,2.9,NA,1,1,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1307",15,1031,1061,1094,0.25,2.95,NA,4,7,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1308",15,1031,1061,1390,0.22,3.04,NA,8,6,1,4,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1309",15,1031,1061,1391,0.27,3.04,NA,5,7,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1310",15,1031,1061,1392,0.77,3.09,NA,2,2,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1311",15,1031,1061,1393,0.8,3.05,NA,2,3,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1312",15,1031,1061,1394,0.06,3.18,NA,2.1,4,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1313",15,1031,1061,1096,0.8,3.33,NA,7,6,1,6,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1314",15,1031,1061,1097,0.68,3.39,NA,5,10,1,7,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1315",15,1031,1061,1395,0.56,3.47,NA,7,10,1,16,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1316",15,1031,1061,1396,0.46,3.47,NA,1,1.2,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1317",15,1031,1061,1099,0.25,3.52,NA,3.4,5.4,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1318",15,1031,1061,1100,0.29,3.59,NA,4.1,5.7,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1319",15,1031,1061,1397,0.13,3.65,NA,4,4.8,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1320",15,1031,1061,1101,0.17,3.67,NA,4.3,6.6,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1321",15,1031,1061,1102,0.26,3.71,NA,8,7,1,11,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1322",15,1031,1061,1398,0.81,3.65,NA,4,3,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1323",15,1031,1061,1103,0.44,4.05,NA,6,5,1,5,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1324",15,1031,1061,1399,0.69,4.1,NA,6,3,0,NA,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
"1325",15,1031,1061,1400,0.41,4.12,NA,7,6,1,9,"","20240625","Michael Guidi, Brooke Washburn, Syed Jalalzai"
